³¯Â¥,Á¾°¡,ÀüÀÏºñ,½Ã°¡,°í°¡,Àú°¡,°Å·¡·®
2017.09.20,2611000.0,"»ó½Â  5,000",2606000.0,2625000.0,2592000.0,185855.0
2017.09.21,2640000.0,"»ó½Â  29,000",2611000.0,2648000.0,2611000.0,176796.0
2017.09.22,2650000.0,"»ó½Â  10,000",2648000.0,2680000.0,2623000.0,278448.0
2017.09.25,2681000.0,"»ó½Â  31,000",2650000.0,2684000.0,2650000.0,186062.0
2017.09.26,2583000.0,"ÇÏ¶ô  98,000",2651000.0,2656000.0,2578000.0,341144.0
2017.09.27,2584000.0,"»ó½Â  1,000",2600000.0,2610000.0,2575000.0,215940.0
2017.09.28,2563000.0,"ÇÏ¶ô  21,000",2613000.0,2623000.0,2563000.0,240509.0
2017.09.29,2564000.0,"»ó½Â  1,000",2559000.0,2581000.0,2542000.0,258188.0
2017.10.10,2640000.0,"»ó½Â  76,000",2668000.0,2682000.0,2640000.0,410396.0
2017.10.11,2732000.0,"»ó½Â  92,000",2680000.0,2738000.0,2667000.0,273043.0
2017.10.12,2740000.0,"»ó½Â  8,000",2742000.0,2758000.0,2705000.0,277814.0
2017.10.13,2700000.0,"ÇÏ¶ô  40,000",2727000.0,2742000.0,2689000.0,252033.0
2017.10.16,2696000.0,"ÇÏ¶ô  4,000",2699000.0,2743000.0,2688000.0,195399.0
2017.10.17,2740000.0,"»ó½Â  44,000",2701000.0,2769000.0,2700000.0,212156.0
2017.10.18,2738000.0,"ÇÏ¶ô  2,000",2741000.0,2762000.0,2702000.0,202215.0
2017.10.19,2649000.0,"ÇÏ¶ô  89,000",2735000.0,2735000.0,2649000.0,242174.0
2017.10.20,2692000.0,"»ó½Â  43,000",2640000.0,2705000.0,2640000.0,160541.0
2017.10.23,2715000.0,"»ó½Â  23,000",2730000.0,2732000.0,2700000.0,166221.0
2017.10.24,2702000.0,"ÇÏ¶ô  13,000",2735000.0,2739000.0,2702000.0,116121.0
2017.10.25,2695000.0,"ÇÏ¶ô  7,000",2702000.0,2721000.0,2685000.0,117657.0
2017.10.26,2620000.0,"ÇÏ¶ô  75,000",2686000.0,2695000.0,2620000.0,195531.0
2017.10.27,2654000.0,"»ó½Â  34,000",2620000.0,2666000.0,2607000.0,147850.0
2017.10.30,2702000.0,"»ó½Â  48,000",2689000.0,2716000.0,2685000.0,163923.0
2017.10.31,2754000.0,"»ó½Â  52,000",2703000.0,2772000.0,2675000.0,267631.0
2017.11.01,2861000.0,"»ó½Â  107,000",2875000.0,2875000.0,2809000.0,290205.0
2017.11.02,2853000.0,"ÇÏ¶ô  8,000",2875000.0,2876000.0,2838000.0,214421.0
2017.11.03,2819000.0,"ÇÏ¶ô  34,000",2853000.0,2857000.0,2793000.0,198716.0
2017.11.06,2819000.0,º¸ÇÕ0,2819000.0,2825000.0,2767000.0,180019.0
2017.11.07,2805000.0,"ÇÏ¶ô  14,000",2819000.0,2846000.0,2793000.0,149291.0
2017.11.08,2838000.0,"»ó½Â  33,000",2805000.0,2853000.0,2793000.0,170404.0
2017.11.09,2817000.0,"ÇÏ¶ô  21,000",2846000.0,2846000.0,2795000.0,239881.0
2017.11.10,2820000.0,"»ó½Â  3,000",2790000.0,2827000.0,2789000.0,134976.0
2017.11.13,2819000.0,"ÇÏ¶ô  1,000",2820000.0,2840000.0,2805000.0,176133.0
2017.11.14,2796000.0,"ÇÏ¶ô  23,000",2819000.0,2837000.0,2796000.0,134500.0
2017.11.15,2767000.0,"ÇÏ¶ô  29,000",2796000.0,2816000.0,2766000.0,176339.0
2017.11.16,2789000.0,"»ó½Â  22,000",2772000.0,2800000.0,2770000.0,152814.0
2017.11.17,2791000.0,"»ó½Â  2,000",2820000.0,2844000.0,2791000.0,214663.0
2017.11.20,2760000.0,"ÇÏ¶ô  31,000",2795000.0,2799000.0,2760000.0,189455.0
2017.11.21,2764000.0,"»ó½Â  4,000",2770000.0,2792000.0,2764000.0,206494.0
2017.11.22,2798000.0,"»ó½Â  34,000",2799000.0,2810000.0,2781000.0,159059.0
2017.11.23,2765000.0,"ÇÏ¶ô  33,000",2798000.0,2799000.0,2751000.0,125458.0
2017.11.24,2773000.0,"»ó½Â  8,000",2765000.0,2775000.0,2759000.0,90724.0
2017.11.27,2632000.0,"ÇÏ¶ô  141,000",2768000.0,2768000.0,2632000.0,362578.0
2017.11.28,2664000.0,"»ó½Â  32,000",2635000.0,2664000.0,2586000.0,269988.0
2017.11.29,2630000.0,"ÇÏ¶ô  34,000",2660000.0,2662000.0,2625000.0,191805.0
2017.11.30,2540000.0,"ÇÏ¶ô  90,000",2540000.0,2593000.0,2510000.0,592683.0
2017.12.01,2542000.0,"»ó½Â  2,000",2540000.0,2589000.0,2540000.0,257372.0
2017.12.04,2567000.0,"»ó½Â  25,000",2542000.0,2567000.0,2501000.0,297301.0
2017.12.05,2563000.0,"ÇÏ¶ô  4,000",2530000.0,2565000.0,2514000.0,186531.0
2017.12.06,2501000.0,"ÇÏ¶ô  62,000",2563000.0,2578000.0,2501000.0,217784.0
2017.12.07,2537000.0,"»ó½Â  36,000",2502000.0,2549000.0,2501000.0,221312.0
2017.12.08,2600000.0,"»ó½Â  63,000",2568000.0,2600000.0,2552000.0,225809.0
2017.12.11,2589000.0,"ÇÏ¶ô  11,000",2600000.0,2602000.0,2575000.0,162517.0
2017.12.12,2605000.0,"»ó½Â  16,000",2591000.0,2605000.0,2583000.0,175301.0
2017.12.13,2566000.0,"ÇÏ¶ô  39,000",2605000.0,2605000.0,2555000.0,226674.0
2017.12.14,2553000.0,"ÇÏ¶ô  13,000",2566000.0,2614000.0,2553000.0,406208.0
2017.12.15,2531000.0,"ÇÏ¶ô  22,000",2562000.0,2574000.0,2526000.0,298571.0
2017.12.18,2560000.0,"»ó½Â  29,000",2531000.0,2562000.0,2531000.0,147005.0
2017.12.19,2578000.0,"»ó½Â  18,000",2577000.0,2604000.0,2576000.0,239572.0
2017.12.20,2544000.0,"ÇÏ¶ô  34,000",2575000.0,2588000.0,2541000.0,201611.0
2017.12.21,2457000.0,"ÇÏ¶ô  87,000",2550000.0,2553000.0,2455000.0,312486.0
2017.12.22,2485000.0,"»ó½Â  28,000",2470000.0,2498000.0,2462000.0,223993.0
2017.12.26,2410000.0,"ÇÏ¶ô  75,000",2488000.0,2505000.0,2410000.0,320797.0
2017.12.27,2468000.0,"»ó½Â  58,000",2448000.0,2478000.0,2423000.0,214872.0
2017.12.28,2548000.0,"»ó½Â  80,000",2478000.0,2548000.0,2475000.0,179709.0
2018.01.02,2551000.0,"»ó½Â  3,000",2569000.0,2570000.0,2539000.0,169485.0
2018.01.03,2581000.0,"»ó½Â  30,000",2627000.0,2628000.0,2571000.0,200270.0
2018.01.04,2554000.0,"ÇÏ¶ô  27,000",2606000.0,2609000.0,2532000.0,233909.0
2018.01.05,2606000.0,"»ó½Â  52,000",2565000.0,2606000.0,2560000.0,189623.0
2018.01.08,2601000.0,"ÇÏ¶ô  5,000",2620000.0,2626000.0,2575000.0,167673.0
2018.01.09,2520000.0,"ÇÏ¶ô  81,000",2573000.0,2586000.0,2499000.0,360272.0
2018.01.10,2442000.0,"ÇÏ¶ô  78,000",2525000.0,2526000.0,2432000.0,371336.0
2018.01.11,2412000.0,"ÇÏ¶ô  30,000",2410000.0,2463000.0,2401000.0,502476.0
2018.01.12,2410000.0,"ÇÏ¶ô  2,000",2412000.0,2424000.0,2338000.0,545409.0
2018.01.15,2427000.0,"»ó½Â  17,000",2440000.0,2449000.0,2396000.0,201920.0
2018.01.16,2500000.0,"»ó½Â  73,000",2438000.0,2507000.0,2431000.0,407793.0
2018.01.17,2481000.0,"ÇÏ¶ô  19,000",2501000.0,2501000.0,2453000.0,221061.0
2018.01.18,2495000.0,"»ó½Â  14,000",2501000.0,2532000.0,2491000.0,296977.0
2018.01.19,2466000.0,"ÇÏ¶ô  29,000",2519000.0,2519000.0,2452000.0,184399.0
2018.01.22,2412000.0,"ÇÏ¶ô  54,000",2432000.0,2434000.0,2398000.0,250418.0
2018.01.23,2458000.0,"»ó½Â  46,000",2433000.0,2458000.0,2415000.0,270654.0
2018.01.24,2467000.0,"»ó½Â  9,000",2443000.0,2485000.0,2428000.0,191010.0
2018.01.25,2513000.0,"»ó½Â  46,000",2461000.0,2518000.0,2458000.0,223207.0
2018.01.26,2539000.0,"»ó½Â  26,000",2525000.0,2539000.0,2492000.0,207002.0
2018.01.29,2561000.0,"»ó½Â  22,000",2560000.0,2574000.0,2545000.0,236776.0
2018.01.30,2490000.0,"ÇÏ¶ô  71,000",2522000.0,2532000.0,2489000.0,245691.0
2018.01.31,2495000.0,"»ó½Â  5,000",2501000.0,2707000.0,2480000.0,1293626.0
2018.02.01,2491000.0,"ÇÏ¶ô  4,000",2531000.0,2548000.0,2486000.0,552189.0
2018.02.02,2385000.0,"ÇÏ¶ô  106,000",2469000.0,2470000.0,2385000.0,585207.0
2018.02.05,2396000.0,"»ó½Â  11,000",2325000.0,2416000.0,2300000.0,567158.0
2018.02.06,2371000.0,"ÇÏ¶ô  25,000",2330000.0,2396000.0,2329000.0,388129.0
2018.02.07,2290000.0,"ÇÏ¶ô  81,000",2412000.0,2413000.0,2290000.0,468961.0
2018.02.08,2300000.0,"»ó½Â  10,000",2306000.0,2331000.0,2299000.0,465021.0
2018.02.09,2235000.0,"ÇÏ¶ô  65,000",2222000.0,2259000.0,2221000.0,349300.0
2018.02.12,2286000.0,"»ó½Â  51,000",2255000.0,2316000.0,2252000.0,315099.0
2018.02.13,2377000.0,"»ó½Â  91,000",2310000.0,2403000.0,2310000.0,378465.0
2018.02.14,2450000.0,"»ó½Â  73,000",2404000.0,2455000.0,2397000.0,378118.0
2018.02.19,2419000.0,"ÇÏ¶ô  31,000",2490000.0,2490000.0,2393000.0,307069.0
2018.02.20,2370000.0,"ÇÏ¶ô  49,000",2402000.0,2408000.0,2361000.0,202452.0
2018.02.21,2364000.0,"ÇÏ¶ô  6,000",2364000.0,2379000.0,2342000.0,257604.0
2018.02.22,2338000.0,"ÇÏ¶ô  26,000",2363000.0,2363000.0,2338000.0,177399.0
2018.02.23,2361000.0,"»ó½Â  23,000",2338000.0,2390000.0,2338000.0,248466.0
2018.02.26,2369000.0,"»ó½Â  8,000",2364000.0,2378000.0,2354000.0,191213.0
2018.02.27,2369000.0,º¸ÇÕ0,2418000.0,2419000.0,2369000.0,196611.0
2018.02.28,2353000.0,"ÇÏ¶ô  16,000",2369000.0,2405000.0,2350000.0,303247.0
2018.03.02,2301000.0,"ÇÏ¶ô  52,000",2329000.0,2340000.0,2300000.0,265310.0
2018.03.05,2260000.0,"ÇÏ¶ô  41,000",2291000.0,2308000.0,2254000.0,282019.0
2018.03.06,2351000.0,"»ó½Â  91,000",2296000.0,2355000.0,2291000.0,308467.0
2018.03.07,2431000.0,"»ó½Â  80,000",2410000.0,2445000.0,2361000.0,428541.0
2018.03.08,2460000.0,"»ó½Â  29,000",2460000.0,2474000.0,2404000.0,389273.0
2018.03.09,2487000.0,"»ó½Â  27,000",2472000.0,2527000.0,2462000.0,286088.0
2018.03.12,2487000.0,º¸ÇÕ0,2528000.0,2539000.0,2479000.0,173779.0
2018.03.13,2583000.0,"»ó½Â  96,000",2538000.0,2583000.0,2518000.0,401974.0
2018.03.14,2588000.0,"»ó½Â  5,000",2551000.0,2600000.0,2550000.0,254265.0
2018.03.15,2577000.0,"ÇÏ¶ô  11,000",2600000.0,2601000.0,2551000.0,177649.0
2018.03.16,2557000.0,"ÇÏ¶ô  20,000",2561000.0,2571000.0,2512000.0,243698.0
2018.03.19,2537000.0,"ÇÏ¶ô  20,000",2531000.0,2567000.0,2522000.0,164377.0
2018.03.20,2560000.0,"»ó½Â  23,000",2535000.0,2560000.0,2505000.0,163865.0
2018.03.21,2553000.0,"ÇÏ¶ô  7,000",2589000.0,2589000.0,2553000.0,178104.0
2018.03.22,2589000.0,"»ó½Â  36,000",2553000.0,2589000.0,2552000.0,169082.0
2018.03.23,2486000.0,"ÇÏ¶ô  103,000",2517000.0,2536000.0,2480000.0,297099.0
2018.03.26,2514000.0,"»ó½Â  28,000",2471000.0,2514000.0,2452000.0,201155.0
2018.03.27,2499000.0,"ÇÏ¶ô  15,000",2516000.0,2523000.0,2454000.0,237480.0
2018.03.28,2435000.0,"ÇÏ¶ô  64,000",2455000.0,2455000.0,2417000.0,303189.0
2018.03.29,2452000.0,"»ó½Â  17,000",2435000.0,2478000.0,2416000.0,201340.0
2018.03.30,2461000.0,"»ó½Â  9,000",2454000.0,2495000.0,2454000.0,155542.0
2018.04.02,2427000.0,"ÇÏ¶ô  34,000",2450000.0,2461000.0,2425000.0,142313.0
2018.04.03,2406000.0,"ÇÏ¶ô  21,000",2394000.0,2407000.0,2364000.0,255365.0
2018.04.04,2346000.0,"ÇÏ¶ô  60,000",2408000.0,2413000.0,2346000.0,247684.0
2018.04.05,2437000.0,"»ó½Â  91,000",2370000.0,2469000.0,2367000.0,264912.0
2018.04.06,2420000.0,"ÇÏ¶ô  17,000",2400000.0,2429000.0,2370000.0,250654.0
2018.04.09,2460000.0,"»ó½Â  40,000",2413000.0,2472000.0,2410000.0,199008.0
2018.04.10,2444000.0,"ÇÏ¶ô  16,000",2427000.0,2461000.0,2402000.0,219687.0
2018.04.11,2443000.0,"ÇÏ¶ô  1,000",2495000.0,2495000.0,2430000.0,201022.0
2018.04.12,2450000.0,"»ó½Â  7,000",2472000.0,2472000.0,2444000.0,249325.0
2018.04.13,2490000.0,"»ó½Â  40,000",2480000.0,2509000.0,2470000.0,205566.0
2018.04.16,2517000.0,"»ó½Â  27,000",2516000.0,2530000.0,2493000.0,157549.0
2018.04.17,2499000.0,"ÇÏ¶ô  18,000",2512000.0,2527000.0,2491000.0,155440.0
2018.04.18,2568000.0,"»ó½Â  69,000",2550000.0,2568000.0,2529000.0,269252.0
2018.04.19,2639000.0,"»ó½Â  71,000",2600000.0,2649000.0,2577000.0,343811.0
2018.04.20,2581000.0,"ÇÏ¶ô  58,000",2590000.0,2613000.0,2571000.0,235220.0
2018.04.23,2595000.0,"»ó½Â  14,000",2550000.0,2604000.0,2550000.0,232380.0
2018.04.24,2523000.0,"ÇÏ¶ô  72,000",2592000.0,2593000.0,2504000.0,315406.0
2018.04.25,2520000.0,"ÇÏ¶ô  3,000",2461000.0,2525000.0,2461000.0,332292.0
2018.04.26,2607000.0,"»ó½Â  87,000",2521000.0,2608000.0,2520000.0,360931.0
2018.04.27,2650000.0,"»ó½Â  43,000",2669000.0,2682000.0,2622000.0,606216.0
2018.04.30,2650000.0,º¸ÇÕ0,0.0,0.0,0.0,0.0
2018.05.02,2650000.0,º¸ÇÕ0,0.0,0.0,0.0,0.0
2018.05.03,2650000.0,º¸ÇÕ0,0.0,0.0,0.0,0.0
2018.05.04,51900.0,"ÇÏ¶ô  1,100",53000.0,53900.0,51800.0,39565391.0
2018.05.08,52600.0,»ó½Â  700,52600.0,53200.0,51900.0,23104720.0
2018.05.09,50900.0,"ÇÏ¶ô  1,700",52600.0,52800.0,50900.0,16128305.0
2018.05.10,51600.0,»ó½Â  700,51700.0,51700.0,50600.0,13905263.0
2018.05.11,51300.0,ÇÏ¶ô  300,52000.0,52200.0,51200.0,10314997.0
2018.05.14,50100.0,"ÇÏ¶ô  1,200",51000.0,51100.0,49900.0,14909272.0
2018.05.15,49200.0,ÇÏ¶ô  900,50200.0,50400.0,49100.0,18709146.0
2018.05.16,49850.0,»ó½Â  650,49200.0,50200.0,49150.0,15918683.0
2018.05.17,49400.0,ÇÏ¶ô  450,50300.0,50500.0,49400.0,10365440.0
2018.05.18,49500.0,»ó½Â  100,49900.0,49900.0,49350.0,6706570.0
2018.05.21,50000.0,»ó½Â  500,49650.0,50200.0,49100.0,9020998.0
2018.05.23,51800.0,"»ó½Â  1,800",50600.0,52000.0,50400.0,17095490.0
2018.05.24,51400.0,ÇÏ¶ô  400,52000.0,52000.0,51100.0,8289275.0
2018.05.25,52700.0,"»ó½Â  1,300",51000.0,52800.0,50800.0,15207266.0
2018.05.28,52300.0,ÇÏ¶ô  400,52500.0,53000.0,52000.0,9787820.0
2018.05.29,51300.0,"ÇÏ¶ô  1,000",52200.0,52500.0,51300.0,8480437.0
2018.05.30,49500.0,"ÇÏ¶ô  1,800",51300.0,51500.0,49100.0,20498098.0
2018.05.31,50700.0,"»ó½Â  1,200",50400.0,50800.0,49850.0,63491109.0
2018.06.01,51300.0,»ó½Â  600,50500.0,51700.0,49950.0,13038499.0
2018.06.04,51100.0,ÇÏ¶ô  200,50800.0,51200.0,50700.0,9767171.0
2018.06.05,51300.0,»ó½Â  200,51100.0,51400.0,50400.0,9144100.0
2018.06.07,50600.0,ÇÏ¶ô  700,51800.0,51800.0,50500.0,13590016.0
2018.06.08,49650.0,ÇÏ¶ô  950,50200.0,50400.0,49600.0,16951706.0
2018.06.11,49900.0,»ó½Â  250,49750.0,50300.0,49350.0,10571312.0
2018.06.12,49400.0,ÇÏ¶ô  500,49700.0,49800.0,49250.0,12110569.0
2018.06.14,48200.0,"ÇÏ¶ô  1,200",49000.0,49000.0,48200.0,20971729.0
2018.06.15,47650.0,ÇÏ¶ô  550,48500.0,48700.0,47650.0,17080892.0
2018.06.18,46600.0,"ÇÏ¶ô  1,050",47600.0,47650.0,46200.0,16661870.0
2018.06.19,47000.0,»ó½Â  400,47200.0,47350.0,46500.0,15217971.0
2018.06.20,47000.0,º¸ÇÕ0,47450.0,47600.0,46850.0,12959316.0
2018.06.21,47050.0,»ó½Â  50,47900.0,47900.0,47050.0,10015541.0
2018.06.22,47250.0,»ó½Â  200,47000.0,47250.0,46200.0,10298006.0
2018.06.25,46650.0,ÇÏ¶ô  600,47050.0,47050.0,46150.0,10587711.0
2018.06.26,47000.0,»ó½Â  350,45900.0,47300.0,45900.0,11223166.0
2018.06.27,47950.0,»ó½Â  950,47450.0,48500.0,47000.0,15274752.0
2018.06.28,46800.0,"ÇÏ¶ô  1,150",46850.0,47150.0,46600.0,12784800.0
2018.06.29,46650.0,ÇÏ¶ô  150,46250.0,47150.0,46200.0,14099635.0
2018.07.02,45550.0,"ÇÏ¶ô  1,100",46500.0,47150.0,45500.0,13112253.0
2018.07.03,46150.0,»ó½Â  600,45750.0,46450.0,45750.0,10959655.0
2018.07.04,46250.0,»ó½Â  100,46700.0,47050.0,46050.0,8776763.0
2018.07.05,45950.0,ÇÏ¶ô  300,46100.0,46550.0,45600.0,7039773.0
2018.07.06,44900.0,"ÇÏ¶ô  1,050",45500.0,45850.0,44650.0,17843706.0
2018.07.09,45600.0,»ó½Â  700,45500.0,46100.0,45200.0,11602464.0
2018.07.10,46300.0,»ó½Â  700,46200.0,46550.0,46100.0,10528665.0
2018.07.11,46000.0,ÇÏ¶ô  300,46400.0,46450.0,45400.0,11224077.0
2018.07.12,45500.0,ÇÏ¶ô  500,45900.0,46250.0,45450.0,11828104.0
2018.07.13,46500.0,"»ó½Â  1,000",45800.0,46500.0,45750.0,11543389.0
2018.07.16,46050.0,ÇÏ¶ô  450,46800.0,46800.0,46000.0,7678719.0
2018.07.17,45850.0,ÇÏ¶ô  200,46150.0,46200.0,45600.0,8892953.0
2018.07.18,46550.0,»ó½Â  700,46700.0,47200.0,46450.0,10952645.0
2018.07.19,46900.0,»ó½Â  350,47050.0,47200.0,46600.0,9880128.0
2018.07.20,47450.0,»ó½Â  550,47000.0,47600.0,46700.0,10474547.0
2018.07.23,46500.0,ÇÏ¶ô  950,47100.0,47200.0,46150.0,10823782.0
2018.07.24,46150.0,ÇÏ¶ô  350,46350.0,46600.0,45950.0,8261363.0
2018.07.25,46150.0,º¸ÇÕ0,46250.0,46550.0,45900.0,7222471.0
2018.07.26,46900.0,»ó½Â  750,46100.0,47000.0,46000.0,7374946.0
2018.07.27,46900.0,º¸ÇÕ0,46450.0,47000.0,46450.0,4762460.0
2018.07.30,46500.0,ÇÏ¶ô  400,46550.0,46800.0,46350.0,5723035.0
2018.07.31,46250.0,ÇÏ¶ô  250,46200.0,46450.0,46000.0,8033607.0
2018.08.01,46550.0,»ó½Â  300,46050.0,46850.0,46050.0,7484499.0
2018.08.02,45550.0,"ÇÏ¶ô  1,000",46550.0,46800.0,45500.0,8560924.0
2018.08.03,45750.0,»ó½Â  200,45850.0,45900.0,45450.0,8274944.0
2018.08.06,45800.0,»ó½Â  50,46150.0,46150.0,45750.0,6771979.0
2018.08.07,46700.0,»ó½Â  900,46300.0,46750.0,45900.0,9058174.0
2018.08.08,46800.0,»ó½Â  100,47000.0,47000.0,46550.0,6429338.0
2018.08.09,46900.0,»ó½Â  100,47000.0,47050.0,46450.0,12010886.0
2018.08.10,45400.0,"ÇÏ¶ô  1,500",46150.0,46400.0,44850.0,16670643.0
2018.08.13,45050.0,ÇÏ¶ô  350,44950.0,45100.0,44650.0,9803831.0
2018.08.14,45150.0,»ó½Â  100,44850.0,45400.0,44850.0,6409259.0
2018.08.16,44250.0,ÇÏ¶ô  900,43800.0,44650.0,43700.0,10088229.0
2018.08.17,44100.0,ÇÏ¶ô  150,44050.0,44400.0,44050.0,6808747.0
2018.08.20,43850.0,ÇÏ¶ô  250,43500.0,44200.0,43500.0,7289124.0
2018.08.21,44800.0,»ó½Â  950,43700.0,44900.0,43700.0,9520270.0
2018.08.22,46100.0,"»ó½Â  1,300",45150.0,46200.0,44900.0,11641656.0
2018.08.23,46200.0,»ó½Â  100,46150.0,46200.0,45700.0,6730918.0
2018.08.24,46150.0,ÇÏ¶ô  50,45900.0,46400.0,45550.0,6582535.0
2018.08.27,46300.0,»ó½Â  150,46100.0,46550.0,46000.0,5263782.0
2018.08.28,46550.0,»ó½Â  250,46800.0,46950.0,46300.0,7365976.0
2018.08.29,46800.0,»ó½Â  250,46750.0,46800.0,46400.0,5572374.0
2018.08.30,47650.0,»ó½Â  850,46950.0,47950.0,46700.0,12193231.0
2018.08.31,48450.0,»ó½Â  800,47100.0,48450.0,47000.0,13577454.0
2018.09.03,47450.0,"ÇÏ¶ô  1,000",48200.0,48300.0,47300.0,8595084.0
2018.09.04,47650.0,»ó½Â  200,47550.0,47800.0,47200.0,6791255.0
2018.09.05,46600.0,"ÇÏ¶ô  1,050",47300.0,47450.0,46400.0,9139998.0
2018.09.06,46100.0,ÇÏ¶ô  500,46200.0,46400.0,45800.0,9040553.0
2018.09.07,44900.0,"ÇÏ¶ô  1,200",44500.0,45200.0,44400.0,18285508.0
2018.09.10,45500.0,»ó½Â  600,45450.0,45550.0,45000.0,9979838.0
2018.09.11,45050.0,ÇÏ¶ô  450,45550.0,45900.0,45050.0,9865790.0
2018.09.12,44550.0,ÇÏ¶ô  500,44900.0,45100.0,44500.0,12995269.0
2018.09.13,44050.0,ÇÏ¶ô  500,44550.0,44750.0,44000.0,18277942.0
2018.09.14,45850.0,"»ó½Â  1,800",45000.0,45850.0,44900.0,12446344.0
2018.09.17,45150.0,ÇÏ¶ô  700,45550.0,45800.0,44900.0,8123384.0
2018.09.18,45500.0,»ó½Â  350,44950.0,45900.0,44700.0,9987090.0
2018.09.19,46150.0,»ó½Â  650,46000.0,46200.0,45700.0,9367454.0
2018.09.20,47250.0,"»ó½Â  1,100",46850.0,47600.0,46400.0,13536966.0
2018.09.21,47400.0,»ó½Â  150,46550.0,47550.0,46550.0,14476906.0
2018.09.27,47500.0,»ó½Â  100,46950.0,47500.0,46450.0,15804586.0
2018.09.28,46450.0,"ÇÏ¶ô  1,050",47250.0,47250.0,46300.0,11270515.0
2018.10.01,46350.0,ÇÏ¶ô  100,46450.0,46800.0,45800.0,6354983.0
2018.10.02,45700.0,ÇÏ¶ô  650,46450.0,46700.0,45700.0,6607188.0
2018.10.04,44700.0,"ÇÏ¶ô  1,000",45150.0,45600.0,44700.0,11865327.0
2018.10.05,44700.0,º¸ÇÕ0,44800.0,45500.0,44550.0,10544165.0
2018.10.08,44950.0,»ó½Â  250,44200.0,45200.0,44200.0,6759464.0
2018.10.10,45300.0,»ó½Â  350,45250.0,45500.0,44500.0,10341349.0
2018.10.11,43100.0,"ÇÏ¶ô  2,200",44000.0,44650.0,43100.0,19324537.0
2018.10.12,44000.0,»ó½Â  900,43200.0,44650.0,43200.0,12640906.0
2018.10.15,43800.0,ÇÏ¶ô  200,44050.0,44050.0,43350.0,7434522.0
2018.10.16,43600.0,ÇÏ¶ô  200,43700.0,44150.0,43350.0,6825677.0
2018.10.17,44150.0,»ó½Â  550,44150.0,44500.0,44000.0,8306193.0
2018.10.18,44050.0,ÇÏ¶ô  100,43950.0,44450.0,43700.0,8347725.0
2018.10.19,43900.0,ÇÏ¶ô  150,43900.0,44150.0,43450.0,7842520.0
2018.10.22,43550.0,ÇÏ¶ô  350,43450.0,43950.0,43200.0,8357648.0
2018.10.23,43050.0,ÇÏ¶ô  500,43300.0,43450.0,42550.0,9531231.0
2018.10.24,42550.0,ÇÏ¶ô  500,43050.0,43100.0,42250.0,13522825.0
2018.10.25,41000.0,"ÇÏ¶ô  1,550",40600.0,41550.0,40550.0,19338170.0
2018.10.26,41000.0,º¸ÇÕ0,41100.0,41300.0,40400.0,14413864.0
2018.10.29,41400.0,»ó½Â  400,40850.0,41950.0,40550.0,14460521.0
2018.10.30,42350.0,»ó½Â  950,41400.0,43000.0,41000.0,14205190.0
2018.10.31,42400.0,»ó½Â  50,42900.0,43350.0,41700.0,17621480.0
2018.11.01,42150.0,ÇÏ¶ô  250,42450.0,42950.0,42150.0,13423132.0
2018.11.02,44150.0,"»ó½Â  2,000",43050.0,44250.0,42800.0,16517112.0
2018.11.05,43800.0,ÇÏ¶ô  350,43750.0,43800.0,42900.0,9426777.0
2018.11.06,43750.0,ÇÏ¶ô  50,43750.0,43800.0,42950.0,7713625.0
2018.11.07,44000.0,»ó½Â  250,43600.0,44500.0,43400.0,11553998.0
2018.11.08,44050.0,»ó½Â  50,44900.0,45050.0,44050.0,12617397.0
2018.11.09,44300.0,»ó½Â  250,44450.0,44850.0,43900.0,7318500.0
2018.11.12,45200.0,»ó½Â  900,43850.0,45250.0,43700.0,8552566.0
2018.11.13,44500.0,ÇÏ¶ô  700,43900.0,44500.0,43400.0,9311126.0
2018.11.14,44100.0,ÇÏ¶ô  400,44500.0,44500.0,43800.0,6783344.0
2018.11.15,44250.0,»ó½Â  150,44050.0,44350.0,43500.0,5864067.0
2018.11.16,44000.0,ÇÏ¶ô  250,44600.0,44750.0,43700.0,7777124.0
2018.11.19,43650.0,ÇÏ¶ô  350,44050.0,44250.0,43450.0,7538720.0
2018.11.20,42800.0,ÇÏ¶ô  850,42450.0,43000.0,42100.0,9420664.0
2018.11.21,42100.0,ÇÏ¶ô  700,41800.0,42300.0,41800.0,10769589.0
2018.11.22,42450.0,»ó½Â  350,42000.0,42650.0,42000.0,5970796.0
2018.11.23,42400.0,ÇÏ¶ô  50,42450.0,42600.0,41900.0,5192638.0
2018.11.26,42600.0,»ó½Â  200,42150.0,42800.0,42100.0,6613009.0
2018.11.27,43050.0,»ó½Â  450,42900.0,43100.0,42500.0,8367091.0
2018.11.28,43150.0,»ó½Â  100,42800.0,43200.0,42750.0,6943099.0
2018.11.29,43150.0,º¸ÇÕ0,43850.0,43850.0,42900.0,8473511.0
2018.11.30,41850.0,"ÇÏ¶ô  1,300",43450.0,44000.0,41750.0,19775519.0
2018.12.03,43250.0,"»ó½Â  1,400",42750.0,43400.0,42400.0,12110702.0
2018.12.04,42150.0,"ÇÏ¶ô  1,100",42650.0,42900.0,41900.0,14347746.0
2018.12.05,41450.0,ÇÏ¶ô  700,40900.0,41750.0,40850.0,12631983.0
2018.12.06,40500.0,ÇÏ¶ô  950,40600.0,41100.0,40450.0,14251826.0
2018.12.07,40950.0,»ó½Â  450,40900.0,41400.0,40850.0,11433083.0
